timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:16:44+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,156.249,67,30,14.174,66.145,84.649,71.05,2400.0,,925.641
2026-08-14T12:16:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,158.747,68,30,12.02,83.956,91.593,71.05,2400.0,,924.016
2026-08-14T12:16:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,160.943,69,30,13.676,68.479,100.872,72.15,2400.0,,925.656
2026-08-14T12:16:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,163.152,70,30,13.595,69.046,86.409,71.05,2400.0,,925.656
2026-08-14T12:16:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,165.677,71,30,11.896,84.148,95.334,71.6,2400.0,,925.656
2026-08-14T12:16:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,168.28,72,30,11.533,84.556,104.535,71.05,2400.0,,924.031
2026-08-14T12:16:59+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,170.836,73,30,11.752,81.829,105.949,71.05,2400.0,,924.031
2026-08-14T12:17:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,173.075,74,30,13.411,67.785,102.598,71.05,2400.0,,924.047
2026-08-14T12:17:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,175.133,75,30,14.592,67.276,85.29,71.6,2400.0,,924.047
2026-08-14T12:17:06+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,177.673,76,30,11.825,82.482,89.682,71.05,2400.0,,927.078
2026-08-14T12:17:08+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,179.901,77,30,13.476,77.875,85.041,71.05,2400.0,,925.484
2026-08-14T12:17:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,182.081,78,30,13.785,68.243,97.404,71.05,2400.0,,924.016
2026-08-14T12:17:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,184.452,79,30,12.664,81.341,105.534,72.7,2400.0,,924.016
2026-08-14T12:17:15+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,186.906,80,30,12.24,80.918,100.363,72.15,2400.0,,924.016
2026-08-14T12:17:18+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,189.523,81,30,11.472,81.675,121.532,71.05,2400.0,,923.578
2026-08-14T12:17:20+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,191.879,82,30,12.751,83.737,93.401,71.6,2400.0,,925.625
2026-08-14T12:17:22+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,194.033,83,30,13.943,68.089,88.248,71.6,2400.0,,924.0
2026-08-14T12:17:24+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,196.295,84,30,13.275,80.339,86.134,72.7,2400.0,,924.0
2026-08-14T12:17:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,198.609,85,30,12.976,81.296,90.465,71.05,2400.0,,925.641
2026-08-14T12:17:29+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,200.798,86,30,13.722,75.175,105.117,71.6,2400.0,,927.203
2026-08-14T12:17:31+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,203.091,87,30,13.098,80.35,93.509,71.05,2400.0,,925.641
2026-08-14T12:17:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,205.53,88,30,12.31,81.51,91.585,72.7,2400.0,,925.672
2026-08-14T12:17:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,208.117,89,30,11.609,81.74,86.91,72.15,2400.0,,924.047
2026-08-14T12:17:39+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,210.658,90,30,11.818,84.95,98.52,72.7,2400.0,,925.688
2026-08-14T12:17:41+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,212.856,91,30,13.666,69.201,89.563,70.5,2400.0,,924.062
2026-08-14T12:17:43+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,215.02,92,30,13.878,68.81,86.812,71.05,2400.0,,925.688
2026-08-14T12:17:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,217.431,93,30,12.453,81.609,98.161,70.5,2400.0,,925.703
2026-08-14T12:17:48+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,219.59,94,30,13.913,73.235,84.223,71.6,2400.0,,927.266
2026-08-14T12:17:50+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,221.824,95,30,13.44,69.979,97.346,71.05,2400.0,,925.703
2026-08-14T12:17:52+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,224.246,96,30,12.401,81.828,97.454,71.6,2400.0,,925.703
2026-08-14T12:17:55+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,226.867,97,30,11.458,82.058,97.259,72.7,2400.0,,923.219
2026-08-14T12:17:57+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,229.394,98,30,11.884,82.086,96.538,73.25,2400.0,,924.844
2026-08-14T12:18:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,231.646,99,30,13.333,70.454,103.374,72.7,2400.0,,926.969
2026-08-14T12:18:02+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,233.721,100,30,14.473,67.881,83.544,71.6,2400.0,,923.781
2026-08-14T12:18:04+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,236.254,101,30,11.857,81.245,114.633,72.7,2400.0,,923.938
2026-08-14T12:18:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,238.524,102,30,13.232,77.347,93.424,72.15,2400.0,,925.469
2026-08-14T12:18:09+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,240.687,103,30,13.88,68.712,91.177,71.05,2400.0,,923.656
2026-08-14T12:18:11+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,243.04,104,30,12.765,81.811,92.778,71.05,2400.0,,925.672
2026-08-14T12:18:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolo26n.pt,320,pytorch,cpu,4,245.51,105,30,12.156,80.995,101.468,72.15,2400.0,,925.672
