timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags,rss_mb
2026-08-14T12:02:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,122.217,56,30,12.563,77.758,94.254,74.35,2400.0,,992.875
2026-08-14T12:02:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,124.349,57,30,14.087,74.005,78.688,72.7,2400.0,,991.156
2026-08-14T12:02:40+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,126.451,58,30,14.291,66.715,91.298,74.35,2400.0,,989.469
2026-08-14T12:02:42+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,128.618,59,30,13.859,76.112,84.801,73.25,2400.0,,994.0
2026-08-14T12:02:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,130.846,60,30,13.479,77.28,95.608,73.8,2400.0,,994.344
2026-08-14T12:02:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,132.919,61,30,14.491,71.464,85.829,74.35,2400.0,,989.516
2026-08-14T12:02:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,135.118,62,30,13.657,76.269,90.753,72.7,2400.0,,996.203
2026-08-14T12:02:51+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,137.379,63,30,13.285,76.11,93.071,74.35,2400.0,,991.406
2026-08-14T12:02:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,139.729,64,30,12.779,76.346,93.639,72.7,2400.0,,992.922
2026-08-14T12:02:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,142.153,65,30,12.388,76.433,96.151,73.25,2400.0,,992.906
2026-08-14T12:02:59+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,145.063,66,30,10.318,76.824,270.13,73.8,2400.0,,990.734
2026-08-14T12:03:01+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,147.161,67,30,14.314,66.467,80.66,72.7,2400.0,,993.281
2026-08-14T12:03:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,149.446,68,30,13.144,76.564,91.84,73.25,2400.0,,993.188
2026-08-14T12:03:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,151.555,69,30,14.242,68.901,115.874,73.25,2400.0,,989.562
2026-08-14T12:03:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,153.659,70,30,14.273,71.881,85.273,72.7,2400.0,,993.203
2026-08-14T12:03:10+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,155.943,71,30,13.15,75.686,102.932,74.9,2400.0,,993.922
2026-08-14T12:03:12+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,158.379,72,30,12.327,77.439,104.314,73.25,2400.0,,992.984
2026-08-14T12:03:14+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,160.685,73,30,13.025,74.643,97.465,73.8,2400.0,,990.984
2026-08-14T12:03:17+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,162.754,74,30,14.514,65.561,94.708,73.8,2400.0,,991.203
2026-08-14T12:03:19+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,164.846,75,30,14.359,65.421,86.971,73.8,2400.0,,989.578
2026-08-14T12:03:21+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,167.138,76,30,13.102,77.031,87.994,73.25,2400.0,,993.203
2026-08-14T12:03:23+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,169.253,77,30,14.204,71.07,81.636,74.9,2400.0,,990.641
2026-08-14T12:03:25+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,171.309,78,30,14.61,66.778,85.882,74.9,2400.0,,992.234
2026-08-14T12:03:27+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,173.518,79,30,13.592,76.034,99.072,72.7,2400.0,,993.203
2026-08-14T12:03:30+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,175.92,80,30,12.503,76.435,98.697,75.45,2400.0,,990.734
2026-08-14T12:03:32+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,178.278,81,30,12.739,76.955,91.932,73.8,2400.0,,990.312
2026-08-14T12:03:34+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,180.445,82,30,13.858,75.613,94.706,74.9,2400.0,,990.25
2026-08-14T12:03:36+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,182.454,83,30,14.947,64.234,76.962,73.8,2400.0,,989.578
2026-08-14T12:03:38+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,184.554,84,30,14.308,71.992,77.792,74.9,2400.0,,993.922
2026-08-14T12:03:41+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,186.833,85,30,13.176,77.007,99.41,74.35,2400.0,,989.578
2026-08-14T12:03:43+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,188.894,86,30,14.569,71.078,87.822,74.35,2400.0,,993.203
2026-08-14T12:03:45+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,191.074,87,30,13.789,75.994,94.335,74.9,2400.0,,990.984
2026-08-14T12:03:47+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,193.338,88,30,13.261,76.302,98.371,73.25,2400.0,,992.984
2026-08-14T12:03:49+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,195.666,89,30,12.902,75.743,92.571,74.35,2400.0,,992.984
2026-08-14T12:03:52+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,197.952,90,30,13.136,76.885,94.699,73.8,2400.0,,990.984
2026-08-14T12:03:54+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,200.11,91,30,13.92,66.303,88.227,73.25,2400.0,,992.172
2026-08-14T12:03:56+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,202.171,92,30,14.575,66.38,78.575,74.9,2400.0,,994.875
2026-08-14T12:03:58+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,204.501,93,30,12.889,76.897,102.136,73.8,2400.0,,991.328
2026-08-14T12:04:00+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,206.557,94,30,14.611,69.222,95.214,73.8,2400.0,,991.031
2026-08-14T12:04:03+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,208.718,95,30,13.897,66.699,97.782,75.45,2400.0,,991.828
2026-08-14T12:04:05+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,210.979,96,30,13.279,76.623,89.709,74.35,2400.0,,993.938
2026-08-14T12:04:07+00:00,Raspberry Pi 5 Model B Rev 1.1,yolov8n.pt,320,pytorch,cpu,4,213.346,97,30,12.691,77.442,84.804,73.8,2400.0,,993.0
