timestamp,device_label,model,imgsz,format,device,threads,elapsed_s,window_idx,frames,fps_window,lat_p50_ms,lat_p95_ms,temp_c,freq_mhz,throttled_flags
2026-08-25T10:38:13+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,171.114,131,30,21.645,40.624,66.442,67.2,2400.0,
2026-08-25T10:38:14+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,172.347,132,30,24.379,40.42,42.961,67.2,2400.0,
2026-08-25T10:38:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,173.693,133,30,22.336,40.661,43.548,67.2,2400.0,
2026-08-25T10:38:17+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,175.119,134,30,21.07,40.398,42.149,65.55,2400.0,
2026-08-25T10:38:18+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,176.34,135,30,24.623,40.134,43.337,66.1,2400.0,
2026-08-25T10:38:19+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,177.644,136,30,23.035,40.46,52.512,65.55,2400.0,
2026-08-25T10:38:20+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,178.872,137,30,24.572,40.421,41.532,66.1,2400.0,
2026-08-25T10:38:22+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,180.215,138,30,22.381,40.82,66.906,66.1,2400.0,
2026-08-25T10:38:23+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,181.543,139,30,22.633,40.547,55.533,65.55,2400.0,
2026-08-25T10:38:24+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,182.77,140,30,24.486,40.592,42.919,67.2,2400.0,
2026-08-25T10:38:26+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,184.066,141,30,23.193,40.403,42.6,65.55,2400.0,
2026-08-25T10:38:27+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,185.315,142,30,24.072,40.278,42.192,66.1,2400.0,
2026-08-25T10:38:28+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,186.6,143,30,23.389,40.196,68.844,67.75,2400.0,
2026-08-25T10:38:29+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,187.883,144,30,23.413,40.313,42.435,67.2,2400.0,
2026-08-25T10:38:31+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,189.099,145,30,24.73,40.283,42.234,66.1,2400.0,
2026-08-25T10:38:32+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,190.554,146,30,22.238,40.475,72.821,67.2,2400.0,
2026-08-25T10:38:33+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,191.911,147,30,22.154,40.632,45.441,65.55,2400.0,
2026-08-25T10:38:35+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,193.152,148,30,24.214,40.515,47.642,66.1,2400.0,
2026-08-25T10:38:36+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,194.601,149,30,20.74,40.382,54.145,66.1,2400.0,
2026-08-25T10:38:37+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,195.839,150,30,24.27,40.377,44.555,66.1,2400.0,
2026-08-25T10:38:39+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,197.144,151,30,23.038,40.395,70.125,66.1,2400.0,
2026-08-25T10:38:40+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,198.495,152,30,22.239,40.368,43.856,65.55,2400.0,
2026-08-25T10:38:41+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,199.712,153,30,24.7,40.374,41.603,67.2,2400.0,
2026-08-25T10:38:43+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,201.029,154,30,22.831,40.436,62.981,66.65,2400.0,
2026-08-25T10:38:44+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,202.332,155,30,23.061,40.672,42.911,65.55,2400.0,
2026-08-25T10:38:45+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,203.561,156,30,24.453,40.692,42.267,65.55,2400.0,
2026-08-25T10:38:46+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,204.859,157,30,23.159,40.566,42.924,67.2,2400.0,
2026-08-25T10:38:48+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,206.17,158,30,22.921,40.534,44.383,67.2,2400.0,
2026-08-25T10:38:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,207.463,159,30,23.241,40.278,42.984,66.65,2400.0,
2026-08-25T10:38:50+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,208.788,160,30,22.68,40.338,43.559,66.65,2400.0,
2026-08-25T10:38:52+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,210.093,161,30,23.027,41.032,50.825,65.55,2400.0,
2026-08-25T10:38:53+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,211.426,162,30,22.549,40.607,51.335,65.55,2400.0,
2026-08-25T10:38:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,212.735,163,30,22.961,40.574,42.927,67.2,2400.0,
2026-08-25T10:38:55+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,213.968,164,30,24.457,40.644,42.771,65.55,2400.0,
2026-08-25T10:38:57+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,215.315,165,30,22.306,40.543,56.03,67.2,2400.0,
2026-08-25T10:38:58+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,216.567,166,30,24.019,40.446,51.883,66.1,2400.0,
2026-08-25T10:39:00+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,218.018,167,30,20.709,40.818,112.108,65.55,2400.0,
2026-08-25T10:39:01+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,219.37,168,30,22.222,40.461,43.672,66.65,2400.0,
2026-08-25T10:39:02+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,220.619,169,30,24.059,40.19,43.75,65.55,2400.0,
2026-08-25T10:39:03+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,221.915,170,30,23.199,40.327,42.148,66.1,2400.0,
2026-08-25T10:39:05+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,223.26,171,30,22.337,40.506,84.095,65.55,2400.0,
2026-08-25T10:39:06+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,224.486,172,30,24.518,40.422,42.817,65.55,2400.0,
2026-08-25T10:39:07+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,225.854,173,30,21.974,40.32,70.561,65.55,2400.0,
2026-08-25T10:39:09+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,227.093,174,30,24.263,40.362,46.121,66.65,2400.0,
2026-08-25T10:39:10+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,228.416,175,30,22.706,40.421,50.309,67.2,2400.0,
2026-08-25T10:39:11+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,229.701,176,30,23.381,40.311,46.709,66.1,2400.0,
2026-08-25T10:39:12+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,230.951,177,30,24.062,40.297,44.04,65.55,2400.0,
2026-08-25T10:39:14+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,232.434,178,30,20.254,40.663,150.704,66.1,2400.0,
2026-08-25T10:39:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,233.752,179,30,22.808,40.752,52.339,66.65,2400.0,
2026-08-25T10:39:16+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,235.003,180,30,24.031,40.546,42.544,65.0,2400.0,
2026-08-25T10:39:18+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,236.309,181,30,23.0,40.632,45.167,66.65,2400.0,
2026-08-25T10:39:19+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,237.538,182,30,24.468,40.561,43.34,65.0,2400.0,
2026-08-25T10:39:20+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,238.862,183,30,22.691,40.599,44.465,66.65,2400.0,
2026-08-25T10:39:22+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,240.19,184,30,22.633,41.25,65.47,67.2,2400.0,
2026-08-25T10:39:23+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,241.414,185,30,24.548,40.301,43.207,66.1,2400.0,
2026-08-25T10:39:24+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,242.72,186,30,23.018,40.428,49.346,66.1,2400.0,
2026-08-25T10:39:25+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,243.941,187,30,24.609,40.405,42.307,67.2,2400.0,
2026-08-25T10:39:27+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,245.246,188,30,23.028,40.541,67.389,66.65,2400.0,
2026-08-25T10:39:28+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,246.567,189,30,22.753,40.618,45.18,66.1,2400.0,
2026-08-25T10:39:29+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,247.796,190,30,24.465,40.571,42.64,66.65,2400.0,
2026-08-25T10:39:31+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,249.089,191,30,23.242,40.621,43.759,67.2,2400.0,
2026-08-25T10:39:32+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,250.562,192,30,20.456,40.587,65.268,65.55,2400.0,
2026-08-25T10:39:33+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,251.808,193,30,24.127,40.218,44.865,65.0,2400.0,
2026-08-25T10:39:35+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,253.113,194,30,23.027,40.311,66.001,66.65,2400.0,
2026-08-25T10:39:36+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,254.333,195,30,24.642,40.36,42.291,66.65,2400.0,
2026-08-25T10:39:37+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,255.654,196,30,22.742,40.531,53.13,66.65,2400.0,
2026-08-25T10:39:39+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,256.967,197,30,22.896,40.543,52.674,66.1,2400.0,
2026-08-25T10:39:40+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,258.309,198,30,24.211,40.666,44.512,66.1,2400.0,
2026-08-25T10:39:41+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,259.65,199,30,22.486,40.472,42.888,66.65,2400.0,
2026-08-25T10:39:42+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,260.924,200,30,23.585,40.361,55.132,66.65,2400.0,
2026-08-25T10:39:44+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,262.189,201,30,23.757,40.23,51.574,67.2,2400.0,
2026-08-25T10:39:45+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,263.489,202,30,23.133,40.317,48.239,66.65,2400.0,
2026-08-25T10:39:46+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,264.708,203,30,24.657,40.25,42.171,66.65,2400.0,
2026-08-25T10:39:48+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,266.085,204,30,21.832,40.562,87.913,66.1,2400.0,
2026-08-25T10:39:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,267.416,205,30,22.573,40.53,46.592,65.55,2400.0,
2026-08-25T10:39:50+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,268.637,206,30,24.608,40.464,42.365,65.0,2400.0,
2026-08-25T10:39:52+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,270.129,207,30,20.147,40.607,82.351,66.1,2400.0,
2026-08-25T10:39:53+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,271.361,208,30,24.387,40.417,44.879,65.0,2400.0,
2026-08-25T10:39:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,272.668,209,30,23.006,41.21,42.938,65.0,2400.0,
2026-08-25T10:39:55+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,273.966,210,30,23.158,40.341,43.216,66.1,2400.0,
2026-08-25T10:39:57+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,275.228,211,30,23.804,40.291,46.089,66.1,2400.0,
2026-08-25T10:39:58+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,276.535,212,30,23.006,40.489,70.787,66.1,2400.0,
2026-08-25T10:39:59+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,277.86,213,30,22.679,40.595,43.558,65.55,2400.0,
2026-08-25T10:40:01+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,279.099,214,30,24.258,40.634,42.995,66.1,2400.0,
2026-08-25T10:40:02+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,280.502,215,30,21.413,40.819,105.811,65.55,2400.0,
2026-08-25T10:40:03+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,281.734,216,30,24.403,40.731,42.788,66.1,2400.0,
2026-08-25T10:40:05+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,283.053,217,30,22.791,40.677,43.067,66.1,2400.0,
2026-08-25T10:40:06+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,284.359,218,30,23.019,40.417,45.136,66.1,2400.0,
2026-08-25T10:40:07+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,285.663,219,30,23.105,40.362,46.812,65.0,2400.0,
2026-08-25T10:40:08+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,286.972,220,30,22.964,40.484,44.647,65.0,2400.0,
2026-08-25T10:40:10+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,288.291,221,30,22.787,40.695,55.728,65.0,2400.0,
2026-08-25T10:40:11+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,289.515,222,30,24.552,40.504,42.782,66.1,2400.0,
2026-08-25T10:40:12+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,291.008,223,30,20.19,40.667,88.735,65.0,2400.0,
2026-08-25T10:40:14+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,292.243,224,30,24.333,40.537,42.732,66.65,2400.0,
2026-08-25T10:40:15+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,293.66,225,30,21.207,40.538,106.658,65.0,2400.0,
2026-08-25T10:40:16+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,294.946,226,30,23.372,40.36,43.255,66.1,2400.0,
2026-08-25T10:40:18+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,296.182,227,30,24.32,40.261,44.774,65.55,2400.0,
2026-08-25T10:40:19+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,297.495,228,30,22.88,40.348,43.455,66.65,2400.0,
2026-08-25T10:40:20+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,298.786,229,30,23.275,40.462,44.985,65.0,2400.0,
2026-08-25T10:40:22+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,300.038,230,30,24.02,40.717,42.349,65.55,2400.0,
2026-08-25T10:40:23+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,301.337,231,30,23.128,40.53,72.363,66.65,2400.0,
2026-08-25T10:40:24+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,302.563,232,30,24.516,40.523,42.784,66.1,2400.0,
2026-08-25T10:40:25+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,303.853,233,30,23.297,40.355,43.441,65.0,2400.0,
2026-08-25T10:40:27+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,305.157,234,30,23.058,40.31,58.385,66.1,2400.0,
2026-08-25T10:40:28+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,306.443,235,30,23.368,40.506,66.0,65.55,2400.0,
2026-08-25T10:40:29+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,307.747,236,30,23.052,40.545,45.35,65.55,2400.0,
2026-08-25T10:40:31+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,309.178,237,30,21.001,40.636,42.904,65.55,2400.0,
2026-08-25T10:40:32+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,310.488,238,30,22.938,40.607,44.387,66.1,2400.0,
2026-08-25T10:40:33+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,311.817,239,30,22.61,40.644,51.598,65.55,2400.0,
2026-08-25T10:40:35+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,313.046,240,30,24.452,40.555,43.131,66.1,2400.0,
2026-08-25T10:40:36+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,314.376,241,30,22.599,40.49,42.244,63.9,2400.0,
2026-08-25T10:40:37+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,315.684,242,30,22.974,40.403,60.582,66.65,2400.0,
2026-08-25T10:40:38+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,316.916,243,30,24.411,40.337,42.826,64.45,2400.0,
2026-08-25T10:40:40+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,318.234,244,30,22.799,40.559,47.546,66.1,2400.0,
2026-08-25T10:40:41+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,319.601,245,30,21.977,40.5,64.494,65.0,2400.0,
2026-08-25T10:40:42+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,320.848,246,30,24.103,40.525,45.543,65.55,2400.0,
2026-08-25T10:40:44+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,322.188,247,30,22.49,40.607,69.95,65.55,2400.0,
2026-08-25T10:40:45+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,323.431,248,30,24.195,40.637,48.231,66.1,2400.0,
2026-08-25T10:40:46+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,324.776,249,30,22.338,40.467,46.213,66.65,2400.0,
2026-08-25T10:40:48+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,326.21,250,30,20.957,40.549,119.656,66.1,2400.0,
2026-08-25T10:40:49+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,327.439,251,30,24.447,40.489,43.622,66.1,2400.0,
2026-08-25T10:40:50+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,328.864,252,30,21.097,40.195,44.289,66.1,2400.0,
2026-08-25T10:40:52+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,330.24,253,30,21.838,40.368,43.98,66.65,2400.0,
2026-08-25T10:40:53+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,331.469,254,30,24.456,40.631,43.38,65.55,2400.0,
2026-08-25T10:40:54+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,332.762,255,30,23.236,40.632,65.575,65.0,2400.0,
2026-08-25T10:40:55+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,333.988,256,30,24.53,40.519,42.351,66.1,2400.0,
2026-08-25T10:40:57+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,335.301,257,30,22.89,40.318,64.73,66.1,2400.0,
2026-08-25T10:40:58+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,336.594,258,30,23.236,40.416,44.998,66.65,2400.0,
2026-08-25T10:40:59+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,337.816,259,30,24.603,40.439,42.285,65.55,2400.0,
2026-08-25T10:41:01+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,339.158,260,30,22.399,40.337,54.638,65.55,2400.0,
2026-08-25T10:41:02+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,340.467,261,30,22.953,40.39,56.775,66.65,2400.0,
2026-08-25T10:41:03+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,341.698,262,30,24.419,40.494,43.989,65.55,2400.0,
2026-08-25T10:41:04+00:00,Raspberry Pi 5 Model B Rev 1.1,models/ncnn/yolo26n_512_ncnn_model,512,ncnn,cpu,4,343.007,263,30,22.956,40.543,50.65,65.55,2400.0,
